asin	overall	sentimentScores
B002GYWBJ6	5	0.9893
B002GYWBJ6	5	0.9225
B002GYWBJ6	5	0.5057
B002GYWBJ6	3	0.8481
B002GYWBJ6	5	0.9971
B002GYWBKU	5	0.982
B002GYWBKU	5	0.8439
B002GYWBKU	5	0.9166
B002GYWBKU	2	0.8843
B002GYWBKU	5	0.9667
B002GYWBKU	5	0.6784
B002GYWBKU	5	0.9623
B002GYWBKU	5	0.6249
B002GYWBKU	4	0.4488
B002HFC6P8	5	0.8934
B002HFC6P8	5	0.9459
B002HFC6P8	4	0.9349
B002HFC6P8	5	-0.2755
B002HFC6P8	5	0.6141
B002HJ61PK	2	-0.0516
B002HJ61PK	5	0.7003
B002HJ61PK	2	-0.3182
B002HJ61PK	3	0.8219
B002HJ61PK	5	0.8159
B002HJ61PK	3	0.928
B002HPMTZU	3	0.8555
B002HPMTZU	5	0.5413
B002HPMTZU	5	0.9576
B002HPMTZU	5	0.8074
B002HPMTZU	5	0.8883
B002HPMTZU	5	0.8883
B002HPMTZU	3	0.25
B002HPMTZU	5	0.7925
B002HPMTZU	1	-0.5848
B002HPMTZU	5	0.7163
B002HPMTZU	5	0.765
B002HPMTZU	5	0.4195
B002HPMTZU	4	0.8519
B002HPMTZU	4	0.5994
B002HPMTZU	5	0.8126
B002HPMTZU	5	0.9141
B002HPMTZU	5	0.9117
B002IC1D5E	5	0.8833
B002IC1D5E	5	-0.1828
B002IC1D5E	1	-0.3716
B002IC1D5E	5	0.3382
B002IC1D5E	1	0.7184
B002IC1D5E	5	0.855
B002IJK0H4	5	0.8402
B002IJK0H4	5	0.8519
B002IJK0H4	5	0.8679
B002IJK0H4	5	0.8975
B002IJK0H4	5	0.3919
B002IJK0H4	4	0.5994
B002KDHBRU	5	0.9686
B002KDHBRU	5	0.6341
B002KDHBRU	5	0.8652
B002KDHBRU	4	0.6478
B002KDHBRU	4	0.9313
B002KDHBRU	2	0.0186
B002KDHBRU	5	0.9693
B002KDHBRU	5	0.845
B002KDHBRU	4	0.9515
B002M8EEW8	4	0.9019
B002M8EEW8	5	0.5423
B002M8EEW8	5	0.5574
B002M8EEW8	4	0.6114
B002M8EEW8	4	0.9321
B002M8GBDI	1	0.807
B002M8GBDI	5	0.9794
B002M8GBDI	4	0.6697
B002M8GBDI	4	0.9503
B002M8GBDI	4	0.7717
B002MWKOAA	5	0.6908
B002MWKOAA	4	0.5442
B002MWKOAA	5	0.8555
B002MWKOAA	5	0.8016
B002MWKOAA	5	0.5719
B002N4GBLI	5	0.9099
B002N4GBLI	5	0.8427
B002N4GBLI	5	0.802
B002N4GBLI	3	0.5574
B002N4GBLI	5	0.6975
B002N4GBLI	5	0.8074
B002NG7DEK	5	0.9483
B002NG7DEK	4	-0.4019
B002NG7DEK	5	0.9274
B002NG7DEK	3	0.8122
B002NG7DEK	3	0.9062
B002NG7DEK	5	0.2395
B002NG7DEK	5	0.2732
B002NG7DEK	3	0.8268
B002NG7DEK	5	0.9804
B002NG7DEK	4	0.7003
B002NG7DEK	4	0.0472
B002NG7DEK	5	0.8166
B002PAW6EG	3	0.8519
B002PAW6EG	5	0.4588
B002PAW6EG	5	-0.4005
B002PAW6EG	4	0.8957
B002PAW6EG	5	0.3806
B002PMHAVS	5	-0.0258
B002PMHAVS	4	0.8016
B002PMHAVS	5	0.5859
B002PMHAVS	4	0.6908
B002PMHAVS	5	0.9202
B002PMHAVS	5	0.9612
B002Q0WSO8	4	0.4975
B002Q0WSO8	5	0.6369
B002Q0WSO8	5	0.975
B002Q0WSO8	5	-0.4188
B002Q0WSO8	4	0.8969
B002Q0WSO8	5	0.936
B002Q0WSO8	5	0.9589
B002Q0WSO8	5	0.8074
B002Q0WSO8	5	0.5106
B002Q0WSO8	5	0.901
B002Q0WSO8	4	0.9862
B002Q0WSO8	5	0.936
B002Q0WSO8	5	0.6597
B002Q0WSO8	3	0.8846
B002Q0WSO8	5	0.9493
B002Q0WSO8	5	0.9714
B002Q0WT6U	2	0.5994
B002Q0WT6U	5	-0.4019
B002Q0WT6U	5	0.802
B002Q0WT6U	5	0.4201
B002Q0WT6U	5	0.5849
B002QJVTNA	5	0.659
B002QJVTNA	5	0.0258
B002QJVTNA	5	0.8999
B002QJVTNA	5	0.9834
B002QJVTNA	5	0.7425
B002QJVTNA	2	-0.1986
B002QJVTNA	5	0.8788
B002QJVTNA	4	-0.1206
B002QJVTNA	5	0.943
B002QKRUJG	3	0.9509
B002QKRUJG	4	0.9975
B002QKRUJG	2	0.9732
B002QKRUJG	5	0.2438
B002QKRUJG	4	0.7184
B002QKRUJG	5	0.8264
B002QKRUJG	5	0.7783
B002QKRUJG	5	0.9324
B002QQC1ZI	4	0.9787
B002QQC1ZI	5	0.8398
B002QQC1ZI	5	0.9184
B002QQC1ZI	3	-0.683
B002QQC1ZI	4	0.9881
B002QQC1ZI	5	0.8779
B002QQC1ZI	5	0.6221
B002QQC1ZI	2	-0.4019
B002QQC1ZI	3	0.8581
B002QQC1ZI	2	0.8316
B002R2IUEW	4	0.9042
B002R2IUEW	5	0.9062
B002R2IUEW	4	0.886
B002R2IUEW	5	-0.5096
B002R2IUEW	4	0.9855
B002R2IUEW	5	0.5984
B002R2IUEW	5	0.7296
B002R2IUEW	4	0.9153
B002RLLD88	5	0.6808
B002RLLD88	5	0.8807
B002RLLD88	5	0.7506
B002RLLD88	5	0.765
B002RLLD88	5	0.5478
B002RLLD88	5	0.9493
B002T45X1G	5	0.9681
B002T45X1G	5	0.988
B002T45X1G	5	0.8957
B002T45X1G	5	0.91
B002T45X1G	4	0.807
B002T45X1G	5	-0.306
B002T45X1G	5	0.9256
B002T45X1G	5	0.9547
B002UXS4JO	5	0.9153
B002UXS4JO	5	0.9245
B002UXS4JO	5	0.9891
B002UXS4JO	5	0.6369
B002UXS4JO	4	0.8595
B002UXS4JO	5	0.951
B002UXS4JO	4	0.9624
B002UXS4JO	5	0.0
B002UXS4JO	5	-0.1759
B002UXS4JO	3	0.9814
B002UXS4JO	3	0.9382
B002VA464S	5	0.7695
B002VA464S	3	0.6705
B002VA464S	5	0.9423
B002VA464S	2	0.9583
B002VA464S	5	0.9612
B002VA464S	5	0.9617
B002VA464S	5	0.9955
B002VA464S	5	0.8628
B002VA464S	5	0.9215
B002VA464S	5	0.836
B002VA464S	5	0.9744
B002VA464S	5	0.9062
B002VA464S	4	0.9916
B002VA464S	5	0.9601
B002VA464S	4	0.9445
B002X8Y4SQ	4	0.987
B002X8Y4SQ	5	0.8637
B002X8Y4SQ	5	0.7579
B002X8Y4SQ	5	0.8463
B002X8Y4SQ	5	0.9063
B002X8Y4SQ	4	0.9324
B002X8Y4SQ	5	-0.7579
B002X8Y4SQ	5	0.8921
B002X8Y4SQ	4	-0.1779
B002X8Y4SQ	5	0.9118
B002X8Y4SQ	5	0.6597
B002X8Y4SQ	4	0.5719
B002X8Y4SQ	4	0.9891
B002X8Y4SQ	5	0.4215
B002X8Y4SQ	3	0.8546
B002X8Y4SQ	4	0.9023
B002X8Y4SQ	3	-0.0516
B002X8Y4SQ	5	0.98
B002Z9JWZ8	4	0.9804
B002Z9JWZ8	5	0.8977
B002Z9JWZ8	5	0.9118
B002Z9JWZ8	5	0.9439
B002Z9JWZ8	5	0.9589
B002ZH9JQC	5	0.953
B002ZH9JQC	5	0.68
B002ZH9JQC	5	0.9186
B002ZH9JQC	5	0.914
B002ZH9JQC	5	0.7579
B002ZH9JQC	5	0.9551
B002ZH9JQC	4	0.4949
B002ZH9JQC	5	0.9389
B002ZH9JQC	5	0.9725
B002ZH9JQC	5	0.8745
B00315D0E4	5	0.7713
B00315D0E4	4	0.8891
B00315D0E4	5	0.5083
B00315D0E4	5	0.8555
B00315D0E4	5	0.891
B00315D0E4	5	0.6629
B0033P1O6S	5	0.969
B0033P1O6S	5	0.9812
B0033P1O6S	5	0.6369
B0033P1O6S	5	0.8519
B0033P1O6S	5	0.9586
B0033P1O6S	5	0.957
B0033P1O6S	5	0.8395
B0033P1O6S	5	0.765
B0033P1O6S	5	0.9687
B0033P1O6S	5	0.9652
B0033PSGSW	5	0.4404
B0033PSGSW	5	0.5423
B0033PSGSW	5	0.9796
B0033PSGSW	3	0.8693
B0033PSGSW	5	0.9095
B0033PSGSW	4	0.9543
B0033PSGSW	4	0.2668
B0033PSGSW	5	0.8417
B0033PSGSW	5	0.8979
B0033PSGSW	5	0.5719
B0033PSGSW	4	0.9874
B0033PSLSM	5	0.946
B0033PSLSM	5	0.5709
B0033PSLSM	2	-0.2732
B0033PSLSM	3	-0.8356
B0033PSLSM	5	0.9058
B0033PSLSM	4	0.8934
B00352MHGA	5	-0.5267
B00352MHGA	5	0.872
B00352MHGA	5	0.9154
B00352MHGA	5	0.9712
B00352MHGA	4	0.3818
B0035LCFRW	4	0.9371
B0035LCFRW	5	0.0516
B0035LCFRW	1	0.2023
B0035LCFRW	3	0.8752
B0035LCFRW	5	0.8602
B0035LCFRW	5	0.9432
B00378GEAM	4	0.7906
B00378GEAM	5	0.9778
B00378GEAM	4	0.9927
B00378GEAM	5	0.9517
B00378GEAM	4	0.9866
B00378GEAM	5	0.9625
B00378GEAM	4	0.8225
B00378GEAM	4	0.9905
B00378GEAM	5	0.9224
B0037GXRHM	4	0.6369
B0037GXRHM	5	0.836
B0037GXRHM	5	0.9695
B0037GXRHM	5	0.9638
B0037GXRHM	3	0.9816
B0037GXRHM	2	0.0772
B0037GXRHM	5	-0.6467
B0037GXRHM	2	-0.8761
B0037GXRHM	4	-0.9081
B0037M4CPM	4	0.9623
B0037M4CPM	4	0.891
B0037M4CPM	5	0.9351
B0037M4CPM	5	0.877
B0037M4CPM	5	0.8653
B0037M4CPM	5	0.6597
B0037M4CPM	3	0.9118
B0037M4CPM	4	0.3244
B0037M4CPM	5	0.7351
B0037M4CPM	4	0.8492
B0037M4CPM	5	0.9822
B0037M4CPM	5	0.1027
B0037M4CPM	4	0.409
B0037M4CPM	5	0.8402
B0037M4CPM	4	0.6597
B0037M4CPM	4	0.6463
B0037M62AK	5	0.8591
B0037M62AK	4	0.0747
B0037M62AK	5	0.9493
B0037M62AK	4	0.8436
B0037M62AK	4	0.8673
B0037M62AK	4	0.9588
B0037M62AK	4	0.6597
B0037M62AK	5	0.9041
B0037M62AK	4	0.8176
B0037M62AK	3	0.4215
B0037M62AK	4	0.9581
B0037M62AK	5	0.6597
B0037M62AK	4	0.2939
B0037M62AK	3	0.7506
B0037M62AK	5	0.765
B0037M62AK	3	0.9561
B0037M62AK	4	-0.6393
B0037M62JQ	5	0.5423
B0037M62JQ	5	0.9169
B0037M62JQ	5	0.9851
B0037M62JQ	5	0.9672
B0037M62JQ	4	0.8134
B0037M62JQ	5	0.4401
B0037M62JQ	5	0.8293
B0037M62JQ	5	0.8705
B0037M62JQ	5	0.9736
B0037M62JQ	5	0.6808
B0037M62KA	5	0.9515
B0037M62KA	5	0.8442
B0037M62KA	3	0.7378
B0037M62KA	4	0.9333
B0037M62KA	4	0.5859
B0037M62KA	5	0.836
B0037M62KA	5	0.8957
B0037M62KA	5	0.3792
B0037M62KA	4	0.4215
B0037M62KA	5	0.0
B0037M62KA	5	0.9201
B0037M62KA	5	0.9638
B0037M62KA	5	0.9118
B0037M62KA	5	0.8619
B0037M62KA	4	0.8779
B0037M62KA	5	0.8153
B0037M62KA	4	0.7551
B0037M62KA	5	0.9184
B0037M62KA	5	0.5574
B0037M62KA	3	0.9284
B0037M62M8	5	0.8442
B0037M62M8	4	0.7783
B0037M62M8	4	0.9029
B0037M62M8	5	0.908
B0037M62M8	3	0.7423
B0037M62M8	3	0.8402
B0037M62M8	1	0.296
B0037MA77E	4	0.6808
B0037MA77E	4	0.7089
B0037MA77E	4	0.7717
B0037MA77E	4	0.7003
B0037MA77E	4	0.9231
B0037MA77E	5	0.8591
B0037MA77E	3	-0.8234
B0037MA77E	5	0.7096
B0037MA77E	5	0.8687
B0037MA77E	5	0.2321
B0037MC786	5	0.6249
B0037MC786	4	0.8316
B0037MC786	4	0.8105
B0037MC786	1	-0.2176
B0037MC786	4	0.8591
B0037MC786	5	0.9001
B0037MC786	5	0.8834
B0037MC786	4	0.9378
B0037MC786	5	0.9187
B0037ME50Y	5	0.8926
B0037ME50Y	5	0.8805
B0037ME50Y	5	0.6249
B0037ME50Y	5	0.7778
B0037ME50Y	5	0.8777
B0037ME50Y	5	0.7003
B0037ME50Y	4	0.8519
B0037ME50Y	3	0.281
B0037ME50Y	5	0.8316
B0037ME50Y	5	0.8674
B0037ME50Y	5	0.6369
B0037ME50Y	4	-0.3182
B00389KMQM	5	0.9758
B00389KMQM	5	0.98
B00389KMQM	5	0.7004
B00389KMQM	5	0.886
B00389KMQM	5	0.7208
B00389KMQM	5	0.9298
B00389KMQM	5	0.875
B0038MTH8S	5	0.9923
B0038MTH8S	5	0.9648
B0038MTH8S	4	0.9962
B0038MTH8S	5	0.8298
B0038MTH8S	5	0.9955
B0038O9NLM	4	0.6249
B0038O9NLM	3	0.8776
B0038O9NLM	5	0.9652
B0038O9NLM	5	0.8165
B0038O9NLM	5	0.8953
B0039HBNMA	5	0.6486
B0039HBNMA	5	0.6369
B0039HBNMA	5	0.9792
B0039HBNMA	5	0.6597
B0039HBNMA	5	0.8221
B0039HBNMA	5	0.977
B0039HBNMA	4	-0.0258
B0039HBNMA	5	-0.3277
B0039HBNMA	5	0.6249
B003AAEGZ2	5	0.9834
B003AAEGZ2	4	0.9712
B003AAEGZ2	5	0.9957
B003AAEGZ2	5	0.7707
B003AAEGZ2	3	0.7579
B003AAEGZ2	5	0.9865
B003AAEGZ2	4	0.7964
B003AAEGZ2	5	0.9738
B003AAEGZ2	5	0.9402
B003AAEGZ2	5	0.9849
B003AAEGZ2	5	0.969
B003AJMPW4	5	0.9325
B003AJMPW4	5	0.791
B003AJMPW4	5	0.8398
B003AJMPW4	5	0.9423
B003AJMPW4	5	0.7964
B003AJMPW4	5	0.8957
B003AJMPW4	5	0.9544
B003AJMPW4	5	0.7964
B003AJMPW4	5	0.936
B003AM913C	5	0.2714
B003AM913C	1	0.8616
B003AM913C	1	-0.5984
B003AM913C	4	0.9517
B003AM913C	5	0.6454
B003AYC1SM	5	0.828
B003AYC1SM	5	0.872
B003AYC1SM	5	0.0
B003AYC1SM	5	0.8944
B003AYC1SM	5	0.9861
B003AYEAHC	5	0.9905
B003AYEAHC	5	0.7646
B003AYEAHC	5	0.9633
B003AYEAHC	5	0.9186
B003AYEAHC	4	0.7264
B003AYEAHC	5	0.9154
B003AYEAHC	1	-0.3956
B003AYEAHC	5	0.7964
B003AYJU5O	5	0.8228
B003AYJU5O	5	0.917
B003AYJU5O	3	0.8625
B003AYJU5O	4	0.5719
B003AYJU5O	5	0.4976
B003AYK8XW	5	0.8807
B003AYK8XW	5	0.91
B003AYK8XW	5	0.4898
B003AYK8XW	5	0.9618
B003AYK8XW	5	0.1027
B003AYK8XW	4	0.7405
B003AYK8XW	5	0.9402
B003AYK8XW	5	0.8779
B003AYNFRS	5	0.9705
B003AYNFRS	5	0.0
B003AYNFRS	5	0.8839
B003AYNFRS	4	0.7906
B003AYNFRS	5	0.6597
B003AYNHGW	4	0.8604
B003AYNHGW	5	0.836
B003AYNHGW	5	0.7405
B003AYNHGW	4	0.0
B003AYNHGW	5	0.2006
B003AYNHGW	5	0.9429
B003AYNHGW	5	0.8221
B003AYNHGW	5	0.7579
B003AYNHGW	4	0.8508
B003AYNHGW	5	0.1531
B003AYNHGW	5	0.4588
B003AYPT8G	5	0.6476
B003AYPT8G	5	0.926
B003AYPT8G	5	0.5612
B003AYPT8G	5	0.2342
B003AYPT8G	5	0.9432
B003AYRBWI	5	0.8999
B003AYRBWI	5	0.5716
B003AYRBWI	5	-0.5844
B003AYRBWI	5	0.4404
B003AYRBWI	5	0.0
B003AYRBWI	5	0.2263
B003AYRBWI	5	-0.7163
B003AYRBWI	4	0.7707
B003B01QL8	4	0.7096
B003B01QL8	5	0.4404
B003B01QL8	5	0.8591
B003B01QL8	5	0.7841
B003B01QL8	5	0.7753
B003B01QL8	3	0.8165
B003B01QL8	5	0.9022
B003B01QL8	5	0.9808
B003B01QL8	5	0.4019
B003B01QL8	5	0.8781
B003B01QL8	5	0.0
B003B01QL8	5	0.9313
B003B01QL8	4	0.9385
B003B01QL8	4	0.6581
B003B01QL8	5	0.9022
B003B01QL8	4	-0.4019
B003B01QL8	5	0.9571
B003B01QL8	5	0.8779
B003B01QL8	5	0.7184
B003B01QR2	5	0.7537
B003B01QR2	5	0.5435
B003B01QR2	5	0.8166
B003B01QR2	4	0.8982
B003B01QR2	4	0.8316
B003B01QR2	5	0.8625
B003B01QR2	5	0.9417
B003B01QR2	5	0.7845
B003B01QR2	5	-0.4106
B003B01QR2	5	0.8802
B003B01QR2	5	0.7556
B003B01QR2	5	0.9674
B003B01QR2	5	0.3605
B003B01QR2	4	0.6908
B003B01QR2	3	-0.0258
B003B01QR2	4	0.9828
B003B01QR2	5	0.4391
B003B01QR2	5	-0.5574
B003B01QR2	5	0.9312
B003B01QR2	4	0.7245
B003B01QR2	4	0.93
B003B01QR2	3	0.4215
B003B0I09Y	5	0.5574
B003B0I09Y	5	0.774
B003B0I09Y	3	0.9687
B003B0I09Y	5	0.9231
B003B0I09Y	5	0.9493
B003B0I09Y	4	0.9231
B003B0I09Y	5	0.9694
B003B0I09Y	5	0.923
B003BFYDBS	5	0.9508
B003BFYDBS	5	0.6249
B003BFYDBS	5	0.893
B003BFYDBS	5	0.9216
B003BFYDBS	5	0.7184
B003BFYDBS	5	0.9022
B003BFYDBS	3	0.5325
B003BFYDBS	1	0.0
B003BFYDBS	5	0.9806
B003BFYDBS	5	0.6765
B003BFYDBS	5	0.4939
B003BFYDBS	4	0.7096
B003BGO2OK	5	0.7703
B003BGO2OK	4	0.855
B003BGO2OK	5	0.7003
B003BGO2OK	5	0.8261
B003BGO2OK	5	0.6249
B003BGO2OK	3	0.8225
B003BGO2OK	5	-0.1531
B003BGO2OK	5	0.6697
B003BGO2OK	5	0.9631
B003BGO2OK	5	0.0
B003BGO2OK	5	0.8621
B003CLIPHO	5	0.6249
B003CLIPHO	4	0.8926
B003CLIPHO	5	0.5719
B003CLIPHO	4	0.8957
B003CLIPHO	5	0.7213
B003D3OCD2	5	0.918
B003D3OCD2	5	0.9794
B003D3OCD2	5	0.9768
B003D3OCD2	5	0.9914
B003D3OCD2	4	0.966
B003D3OCD2	3	0.9361
B003D3OCD2	5	0.9917
B003D3OCD2	5	0.9945
B003DVGVIS	4	0.9153
B003DVGVIS	5	0.9003
B003DVGVIS	5	0.8519
B003DVGVIS	5	0.9915
B003DVGVIS	3	-0.0462
B003DVGVIS	4	0.6908
B003DVGVIS	5	0.9871
B003DVGVIS	3	0.7845
B003DVGVIS	5	0.7096
B003DVGVIS	3	0.0
B003DVGVIS	5	0.8885
B003DVGVIS	5	-0.2998
B003DVGVIS	4	0.8555
B003DVGVIS	5	0.9062
B003DVGVIS	5	0.8271
B003DVGVIS	5	0.7906
B003DVGVIS	5	0.6688
B003DVGVIS	3	0.8641
B003DVGVIS	4	0.7579
B003DVGVIS	5	0.5514
B003DVGVIS	5	0.4215
B003DVGVIS	5	0.9899
B003DVGVIS	5	-0.3277
B003DVGVIS	5	0.6526
B003DVGVIS	3	0.2732
B003DVGVIS	5	0.8849
B003DVGVIS	5	0.3612
B003DVGVIS	5	0.8207
B003DVGVIS	5	0.4265
B003DVGVIS	4	0.4404
B003DVGVIS	5	0.9682
B003DVGVIS	4	0.3182
B003FO6E6M	1	0.8402
B003FO6E6M	5	0.6486
B003FO6E6M	4	0.9705
B003FO6E6M	5	0.9431
B003FO6E6M	5	0.9245
B003FO6E6M	4	0.802
B003FO6E6M	4	0.4023
B003FO6E6M	5	0.7865
B003FVB7XA	5	0.34
B003FVB7XA	4	0.9184
B003FVB7XA	5	0.9355
B003FVB7XA	5	0.9943
B003FVB7XA	4	-0.128
B003FW0IHA	5	0.6705
B003FW0IHA	5	0.9823
B003FW0IHA	5	0.7645
B003FW0IHA	4	-0.4509
B003FW0IHA	5	0.829
B003FW0IHA	4	0.6865
B003GEBGA0	5	-0.4019
B003GEBGA0	5	0.8934
B003GEBGA0	4	0.7475
B003GEBGA0	3	0.9864
B003GEBGA0	5	0.7906
B003GEBGA0	3	0.9042
B003GEBGA0	4	0.4926
B003GEBGA0	5	0.0
B003GEBGA0	5	0.9682
B003GEBGA0	5	0.3382
B003GEBGA0	3	0.7783
B003GEBGA0	4	0.8655
B003GEBGA0	5	0.9615
B003GEBGA0	5	0.8274
B003GEBGA0	5	0.3572
B003GEBGA0	5	0.9665
B003GEBGA0	3	0.9184
B003GEBGA0	4	0.8583
B003GEBGA0	4	0.5423
B003GEBGA0	5	0.9771
B003GEBGA0	4	-0.1016
B003GEBGA0	4	0.8402
B003GEBGA0	4	0.867
B003HGFRO8	4	0.6808
B003HGFRO8	5	0.4588
B003HGFRO8	4	0.9517
B003HGFRO8	5	0.5719
B003HGFRO8	5	0.7893
B003JJQMD8	5	0.4215
B003JJQMD8	4	0.5574
B003JJQMD8	5	0.8316
B003JJQMD8	5	0.8246
B003JJQMD8	5	0.9001
B003JJQMD8	5	0.8715
B003JJQMD8	5	0.2732
B003JJQMD8	5	0.802
B003JJQMD8	5	0.9794
B003JJQMD8	4	-0.2732
B003JJQMD8	3	-0.7191
B003JJQMD8	5	0.9325
B003JJQMD8	5	0.8271
B003JJQMD8	5	0.6597
B003JJQMD8	4	0.765
B003JJQMD8	5	0.6486
B003JJQMD8	5	0.8689
B003JJQMD8	5	0.9454
B003JJQMD8	5	0.9441
B003JJQMD8	5	0.9084
B003JJQMD8	5	0.9422
B003JJQMD8	5	0.126
B003JJQMD8	5	0.8503
B003JJQMD8	5	0.8516
B003JJQMD8	5	0.765
B003JJQMD8	5	0.9222
B003JJQMD8	4	0.9552
B003JJQMD8	5	0.1435
B003JJQMD8	3	0.5267
B003JJQMD8	5	0.93
B003JJQMD8	5	0.0
B003JJQMD8	4	0.875
B003K16N0C	5	0.5749
B003K16N0C	5	0.8165
B003K16N0C	2	-0.7805
B003K16N0C	4	0.9371
B003K16N0C	5	0.6588
B003K16N0C	5	0.0
B003K16N0C	1	0.7402
B003K16N0C	4	0.9616
B003K16N0C	3	0.9805
B003K16N0C	3	0.7096
B003K16N0C	4	0.9586
B003KJ0ZD0	5	0.7269
B003KJ0ZD0	3	0.5106
B003KJ0ZD0	5	0.9246
B003KJ0ZD0	5	0.8402
B003KJ0ZD0	3	0.8777
B003KQY8DQ	4	0.936
B003KQY8DQ	1	-0.0717
B003KQY8DQ	3	0.296
B003KQY8DQ	3	0.3233
B003KQY8DQ	2	0.5423
B003KQY8DQ	5	0.4391
B003LTJ404	5	-0.0108
B003LTJ404	5	0.9474
B003LTJ404	4	0.376
B003LTJ404	4	0.9544
B003LTJ404	5	0.9287
B003LTJ404	5	0.5829
B003LTJ404	4	0.7773
B003LTJ404	4	0.9665
B003LTJ404	5	0.4269
B003LTJ404	4	0.4404
B003LTJ404	5	0.953
B003LTJ404	5	0.932
B003LTJ404	4	0.9274
B003LTJ404	5	0.8519
B003LTJ404	5	0.3786
B003LTJ404	4	0.6249
B003LTJ404	5	-0.3436
B003LZ2IT2	5	0.8074
B003LZ2IT2	5	0.92
B003LZ2IT2	5	0.9583
B003LZ2IT2	5	0.8653
B003LZ2IT2	5	0.943
B003LZ2IT2	4	0.4939
B003NJF1G8	5	0.8934
B003NJF1G8	2	0.316
B003NJF1G8	5	-0.4211
B003NJF1G8	5	0.0808
B003NJF1G8	5	0.8313
B003NJF1G8	5	0.9066
B003NJF1G8	5	0.7332
B003NJF1G8	5	0.0
B003NJF1G8	5	0.8244
B003NJF1G8	5	0.9001
B003NJF1G8	5	0.8313
B003NJF1G8	4	0.886
B003NJF1G8	3	0.7861
B003NJF1G8	5	0.9286
B003NJF1G8	5	0.9756
B003NJF1G8	5	0.5994
B003NJF1G8	5	0.9168
B003OG9NH8	5	0.6842
B003OG9NH8	4	0.9001
B003OG9NH8	5	0.9509
B003OG9NH8	4	0.9097
B003OG9NH8	5	0.9865
B003OG9NH8	5	0.6611
B003OG9NH8	5	0.8142
B003OG9NH8	4	0.9797
B003OG9NH8	5	0.8126
B003OG9NH8	5	0.6663
B003OG9NH8	5	0.952
B003OG9NH8	5	0.9794
B003OUX8ZM	5	0.9811
B003OUX8ZM	5	0.9953
B003OUX8ZM	5	0.9795
B003OUX8ZM	3	0.6486
B003OUX8ZM	5	0.9978
B003OUX8ZM	5	0.5994
B003OUX8ZM	2	0.242
B003PC2XQE	5	0.1027
B003PC2XQE	5	0.6705
B003PC2XQE	5	0.8104
B003PC2XQE	5	0.6124
B003PC2XQE	4	0.0
B003QTM9O2	2	0.9963
B003QTM9O2	1	-0.8016
B003QTM9O2	5	-0.7992
B003QTM9O2	5	0.8934
B003QTM9O2	5	0.8074
B003S3S0DU	5	0.8519
B003S3S0DU	5	0.8321
B003S3S0DU	4	0.9353
B003S3S0DU	5	0.9924
B003S3S0DU	5	0.9027
B003S3S0DU	4	0.9961
B003SZDFM4	5	0.8553
B003SZDFM4	4	-0.1025
B003SZDFM4	3	-0.7863
B003SZDFM4	5	0.9702
B003SZDFM4	2	0.9716
B003SZDFM4	4	0.7717
B003SZDFM4	5	0.6249
B003SZDFM4	5	0.7139
B003SZDFM4	3	0.8384
B003SZDFM4	3	0.987
B003SZDFM4	2	0.9783
B003SZDFM4	3	0.5574
B003SZDFM4	5	0.9053
B003U3LUOY	5	0.7177
B003U3LUOY	5	0.7506
B003U3LUOY	4	0.8986
B003U3LUOY	2	0.7196
B003U3LUOY	5	0.5859
B003U3LUOY	5	0.6249
B003U3LUOY	5	0.9022
B003VWJ2K8	3	-0.0772
B003VWJ2K8	5	0.9072
B003VWJ2K8	5	0.9606
B003VWJ2K8	5	0.9572
B003VWJ2K8	5	0.8807
B003VWJ2K8	5	0.785
B003VWJ2K8	5	0.7991
B003VWJ2K8	5	0.9296
B003VWJ2K8	5	0.9186
B003VWJ2K8	5	0.8126
B003VWJ2K8	5	0.807
B003VWJ2K8	5	0.7901
B003VWJ2K8	5	0.3804
B003VWJ2K8	5	0.937
B003VWJ2K8	5	0.9821
B003VWJ2K8	4	0.8689
B003VWJ2K8	5	-0.3724
B003VWJ2K8	5	0.7906
B003VWJ2K8	5	0.4756
B003VWJ2K8	5	0.4927
B003VWJ2K8	4	0.9137
B003VWJ2K8	4	-0.099
B003VWJ2K8	4	0.7184
B003VWJ2K8	5	0.8879
B003VWJ2K8	5	0.7317
B003VWJ2K8	5	0.5106
B003VWJ2K8	3	0.9935
B003VWJ2K8	5	0.9217
B003VWJ2K8	5	0.8118
B003VWJ2K8	1	-0.4939
B003VWJ2K8	5	0.4215
B003VWJ2K8	4	0.8235
B003VWJ2K8	5	0.9805
B003VWJ2K8	5	0.8777
B003VWJ2K8	5	0.4404
B003VWJ2K8	1	0.6705
B003VWJ2K8	5	0.6696
B003VWJ2K8	5	0.9649
B003VWJ2K8	5	0.4404
B003VWJ2K8	5	-0.3612
B003VWJ2K8	1	0.128
B003VWJ2K8	5	0.9382
B003VWJ2K8	5	0.9604
B003VWJ2K8	5	0.6588
B003VWJ2K8	5	0.9735
B003VWJ2K8	5	0.8858
B003VWJ2K8	5	0.6597
B003VWJ2K8	4	0.3054
B003VWJ2K8	5	0.75
B003VWJ2K8	3	0.4404
B003VWJ2K8	5	0.8676
B003VWJ2K8	5	0.8996
B003VWJ2K8	5	0.7717
B003VWJ2K8	5	0.875
B003VWJ2K8	5	0.9259
B003VWJ2K8	5	0.7798
B003VWJ2K8	5	0.4389
B003VWJ2K8	5	0.9641
B003VWJ2K8	5	0.7906
B003VWJ2K8	5	0.8225
